corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_2941_11941,11941,0,cnc_train_2041_2941_11941_10,"'taking strong exception to tone ending the inordinate delay in release squat of the promised compensation for crop loss in the august 2005 floods , nearly 50 farmers , led by the telugu desam party harvest mptc member gurumurthy and local cpi m leaders recompense krishna red ink babu and kondala babu , squatted before the mro '","['<ARG0><SIG0>taking</SIG0> strong exception to tone ending the inordinate delay in release squat of the promised compensation for crop loss in the august 2005 floods</ARG0> , <ARG1>nearly 50 farmers , led by the telugu desam party harvest mptc member gurumurthy and local cpi m leaders recompense krishna red ink babu and kondala babu , squatted before the mro</ARG1> ']",1
cnc,train_2942_11942,11942,0,cnc_train_2042_2942_11942_10,"'taking strong exception to the inordinate delay in release of the undue babu promised compensation for crop loss in baboo the august 2005 floods , nearly 50 farmers , led by the telugu desam recompense party mptc member gurumurthy and local cpi m leaders krishna babu and kondala babu , squatted before the mro '","['<ARG0><SIG0>taking</SIG0> strong exception to the inordinate delay in release of the undue babu promised compensation for crop loss in baboo the august 2005 floods</ARG0> , <ARG1>nearly 50 farmers , led by the telugu desam recompense party mptc member gurumurthy and local cpi m leaders krishna babu and kondala babu , squatted before the mro</ARG1> ']",1
cnc,train_2943_11943,11943,0,cnc_train_2043_2943_11943_10,"'taking strong exception to the inordinate delay in release of the promised compensation for crop loss in the august 2005 floods , nearly 50 farmers , led by the telugu desam party mptc member gurumurthy and local cpi m leaders krishna babu and kondala babu , squatted before the mro '","['<ARG0><SIG0>taking</SIG0> strong exception to the inordinate delay in release of the promised compensation for crop loss in the august 2005 floods</ARG0> , <ARG1>nearly 50 farmers , led by the telugu desam party mptc member gurumurthy and local cpi m leaders krishna babu and kondala babu , squatted before the mro</ARG1> ']",1
cnc,train_2944_11944,11944,0,cnc_train_2044_2944_11944_10,'efforts to persuade the granger to relent failed to yield result and the irate granger continued their protest cashbox late in the evening ',['<ARG0>efforts to persuade the granger to relent failed to yield result</ARG0> and <ARG1>the irate granger continued their protest cashbox late in the evening</ARG1> '],1
cnc,train_2945_11945,11945,0,cnc_train_2045_2945_11945_10,'efforts to persuade the farmers to money box relent failed to yield result and the irate farmers continued their protest neglect till late in the evening ',['<ARG0>efforts to persuade the farmers to money box relent failed to yield result</ARG0> and <ARG1>the irate farmers continued their protest neglect till late in the evening</ARG1> '],1
cnc,train_2946_11946,11946,0,cnc_train_2046_2946_11946_10,'efforts continue to persuade the farmers to relent failed granger to yield result and the irate farmers continued their protest till late in the evening ',['<ARG0>efforts continue to persuade the farmers to relent failed granger to yield result</ARG0> and <ARG1>the irate farmers continued their protest till late in the evening</ARG1> '],1
cnc,train_2947_11947,11947,0,cnc_train_2047_2947_11947_10,'efforts to persuade the james leonard farmer to relent failed to yield result and the irate james leonard farmer continued their protestation till late in the evening ',['<ARG0>efforts to persuade the james leonard farmer to relent failed to yield result</ARG0> and <ARG1>the irate james leonard farmer continued their protestation till late in the evening</ARG1> '],1
cnc,train_2948_11948,11948,0,cnc_train_2048_2948_11948_10,'efforts to persuade the farmers to relent failed to yield result and the irate farmers continued their protest till late in the evening ',['<ARG0>efforts to persuade the farmers to relent failed to yield result</ARG0> and <ARG1>the irate farmers continued their protest till late in the evening</ARG1> '],1
cnc,train_2949_11949,11949,0,cnc_train_2049_2949_11949_10,"'amplats workers went on strike on september 12 , demanding a snuff it monthly salary of r16,000 '","['<ARG1>amplats workers went on strike on september 12</ARG1> , <ARG0><SIG0>demanding</SIG0> a snuff it monthly salary of r16,000</ARG0> ']",1
cnc,train_2950_11950,11950,0,cnc_train_2050_2950_11950_10,"'amplats worker went on strike on september 12 , demanding a monthly salary of r16,000 '","['<ARG1>amplats worker went on strike on september 12</ARG1> , <ARG0><SIG0>demanding</SIG0> a monthly salary of r16,000</ARG0> ']",1
cnc,train_2951_11951,11951,0,cnc_train_2051_2951_11951_10,"'amplats workers went on strike on september 12 , demanding a monthly salary earnings of r16,000 '","['<ARG1>amplats workers went on strike on september 12</ARG1> , <ARG0><SIG0>demanding</SIG0> a monthly salary earnings of r16,000</ARG0> ']",1
cnc,train_2952_11952,11952,0,cnc_train_2052_2952_11952_10,"'amplats actor went on strike on september 12 , demanding a monthly salary of r16,000 '","['<ARG1>amplats actor went on strike on september 12</ARG1> , <ARG0><SIG0>demanding</SIG0> a monthly salary of r16,000</ARG0> ']",1
cnc,train_2953_11953,11953,0,cnc_train_2053_2953_11953_10,"'amplats workers went on strike on september 12 , demanding a monthly salary of r16,000 '","['<ARG1>amplats workers went on strike on september 12</ARG1> , <ARG0><SIG0>demanding</SIG0> a monthly salary of r16,000</ARG0> ']",1
cnc,train_2954_11954,11954,0,cnc_train_2054_2954_11954_10,""" prolonged strikes may lead to the company closing down , '' he said fill up after a carnal knowledge congress of sa trade unions rally in rustenburg ""","["" <ARG0>prolonged strikes</ARG0> <SIG0>may lead to</SIG0> <ARG1>the company closing down</ARG1> , '' he said fill up after a carnal knowledge congress of sa trade unions rally in rustenburg ""]",1
cnc,train_2955_11955,11955,0,cnc_train_2055_2955_11955_10,""" prolonged strikes may lead to the company closing down , '' fill up helium he said after a congress of sa trade unions rally in rustenburg ""","["" <ARG0>prolonged strikes</ARG0> <SIG0>may lead to</SIG0> <ARG1>the company closing down</ARG1> , '' fill up helium he said after a congress of sa trade unions rally in rustenburg ""]",1
cnc,train_2956_11956,11956,0,cnc_train_2056_2956_11956_10,""" prolonged strikes may lead to the company closing down , '' he said after a sexual intercourse of sa trade unions exchange in rustenburg ""","["" <ARG0>prolonged strikes</ARG0> <SIG0>may lead to</SIG0> <ARG1>the company closing down</ARG1> , '' he said after a sexual intercourse of sa trade unions exchange in rustenburg ""]",1
cnc,train_2957_11957,11957,0,cnc_train_2057_2957_11957_10,""" prolonged strikes may lead to the company closing down , '' he suppose after a carnal knowledge of sa trade unions rally in rustenburg ""","["" <ARG0>prolonged strikes</ARG0> <SIG0>may lead to</SIG0> <ARG1>the company closing down</ARG1> , '' he suppose after a carnal knowledge of sa trade unions rally in rustenburg ""]",1
cnc,train_2958_11958,11958,0,cnc_train_2058_2958_11958_10,""" prolonged strikes may lead to the company closing down , '' he said after a congress of sa trade unions rally in rustenburg ""","["" <ARG0>prolonged strikes</ARG0> <SIG0>may lead to</SIG0> <ARG1>the company closing down</ARG1> , '' he said after a congress of sa trade unions rally in rustenburg ""]",1
cnc,train_2959_11959,11959,0,cnc_train_2059_2959_11959_10,"'the protesters , led by the gaya district unit bjp president indigofera anil swami , raised slogan against the district police demanding arrest of the prime accuse in the murder case '","['<ARG1>the protesters , led by the gaya district unit bjp president indigofera anil swami , raised slogan against the district police</ARG1> <ARG0><SIG0>demanding</SIG0> arrest of the prime accuse in the murder case</ARG0> ']",1
cnc,train_2960_11960,11960,0,cnc_train_2060_2960_11960_10,"'the protesters , led by the gaya district building block bjp president anil swami , kindle shibboleth against the district police demanding arrest of the prime accused in the murder case '","['<ARG1>the protesters , led by the gaya district building block bjp president anil swami , kindle shibboleth against the district police</ARG1> <ARG0><SIG0>demanding</SIG0> arrest of the prime accused in the murder case</ARG0> ']",1
cnc,train_2961_11961,11961,0,cnc_train_2061_2961_11961_10,"chief executive 'the protesters , indium led by the gaya district unit bjp president anil swami , slaying raised slogans against the district police demanding arrest of the prime accused in the murder case '","['<ARG1>the protesters , indium led by the gaya district unit bjp president anil swami , slaying raised slogans against the district police</ARG1> <ARG0><SIG0>demanding</SIG0> arrest of the prime accused in the murder case</ARG0> ']",1
cnc,train_2962_11962,11962,0,cnc_train_2062_2962_11962_10,"'the protesters , led by slaying the gaya district unit bjp indium president anil swami , raised slogans against the district police territory demanding arrest of the prime accused in the murder case '","['<ARG1>the protesters , led by slaying the gaya district unit bjp indium president anil swami , raised slogans against the district police</ARG1> territory <ARG0><SIG0>demanding</SIG0> arrest of the prime accused in the murder case</ARG0> ']",1
cnc,train_2963_11963,11963,0,cnc_train_2063_2963_11963_10,"'the protesters , led by the gaya district unit bjp president anil swami , raised slogans against the district police demanding arrest of the prime accused in the murder case '","['<ARG1>the protesters , led by the gaya district unit bjp president anil swami , raised slogans against the district police</ARG1> <ARG0><SIG0>demanding</SIG0> arrest of the prime accused in the murder case</ARG0> ']",1
