corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_1597_10597,10597,0,cnc_train_697_1597_10597_10,'Students Protest Increase in Tuition Fees Last Thursday 2:30 PM COLLEGEVILLE: Students at Collegeville University organized a protest last Thursday to express their dissatisfaction with the increase in tuition fees in order to demand a meeting with the administration.','Students Protest Increase in Tuition Fees Last Thursday 2:30 PM COLLEGEVILLE: <ARG1>Students at Collegeville University organized a protest last Thursday to express their dissatisfaction with the increase in tuition fees</ARG1> <ARG0><SIG0>in order</SIG0> to demand a meeting with the administration</ARG0>.',1
cnc,train_1598_10598,10598,0,cnc_train_698_1598_10598_10,'There was suspicion that the heavy rain and strong winds caused the tree to fall.,'There was <SIG0>suspicion that</SIG0> <ARG1>the heavy rain and strong winds</ARG1> <ARG0>caused the tree to fall</ARG0>.,1
cnc,train_1599_10599,10599,0,cnc_train_699_1599_10599_10,'The heavy rainfall led to widespread flooding in the city.','<ARG0>The heavy rainfall</ARG0> <SIG0>led to</SIG0> <ARG1>widespread flooding in the city.</ARG1>',1
cnc,train_1600_10600,10600,0,cnc_train_700_1600_10600_10,'The delivery was delayed because the truck broke down.','<ARG1>The delivery was delayed</ARG1> <SIG0>because</SIG0> <ARG0>the truck broke down</ARG0>.',1
cnc,train_1601_10601,10601,0,cnc_train_701_1601_10601_10,"'The company's profits have drastically declined, and as a result, management has decided to implement budget cuts in order to reduce expenses and avoid potential layoffs.'","'The company's profits have drastically declined, and as a result, <ARG0>management has decided to implement budget cuts</ARG0> <SIG0>in order to reduce expenses</SIG0> <ARG1>and avoid potential layoffs</ARG1>.'",1
cnc,train_1602_10602,10602,0,cnc_train_702_1602_10602_10,"Heavy rain poured down and the streets flooded , causing several cars to get stuck in the water.","<SIG0>Heavy rain poured down</SIG0> and <ARG0>the streets flooded</ARG0> , causing <ARG1>several cars to get stuck in the water.</ARG1>",1
cnc,train_1603_10603,10603,0,cnc_train_703_1603_10603_10,"'MUMBAI Heavy rainfall total in city September 5, 2020 08:00 IST TRAFFIC STANDSTILL : Motorists faced long delays due to the heavy rainfall in the city on Saturday.'","'MUMBAI Heavy rainfall total in city September 5, 2020 08:00 IST TRAFFIC STANDSTILL : <ARG1>Motorists faced long delays</ARG1> due to <ARG0>the heavy rainfall in the city on Saturday</ARG0>.'",1
cnc,train_1604_10604,10604,0,cnc_train_704_1604_10604_10,'The increase in carbon emissions due to the rise in industrial activity has resulted in a significant decrease in air quality.','The increase in carbon emissions <ARG0>due to the rise in industrial activity</ARG0> has <SIG0>resulted in</SIG0> <ARG1>a significant decrease in air quality</ARG1>.',1
cnc,train_1605_10605,10605,0,cnc_train_705_1605_10605_10,'Many students protest due to the increase in tuition fees. ','<ARG1>Many students</ARG1> <ARG0><SIG0>protest due to</SIG0> the increase in tuition fees.</ARG0> ',1
cnc,train_1606_10606,10606,0,cnc_train_706_1606_10606_10,"'However, the government's failure to address the rising unemployment rate and provide necessary job opportunities, has resulted in widespread economic instability.'","'However, <ARG0>the government's failure to address the rising unemployment rate and provide necessary job opportunities</ARG0>, <ARG1><SIG0>has resulted in widespread economic instability</SIG0></ARG1>.'",1
cnc,train_1607_10607,10607,0,cnc_train_707_1607_10607_10,The increasing pollution in the city is leading to the rise in respiratory diseases among the population.,<ARG0>The increasing pollution in the city</ARG0> <SIG0>is leading to</SIG0> <ARG1>the rise in respiratory diseases among the population</ARG1>.,1
cnc,train_1608_10608,10608,0,cnc_train_708_1608_10608_10,'The teacher praised the student who scored the highest marks in the class during the final exams.','<ARG1>The teacher praised the student</ARG1> <ARG0>who scored the highest marks in the class</ARG0> <SIG0>during the final exams.</SIG0>',1
cnc,train_1609_10609,10609,0,cnc_train_709_1609_10609_10,'The student failed the exam Because he did not study he did not prepare adequately for it','<ARG0>The student failed the exam</ARG0> Because <SIG0>he did not study</SIG0> <ARG1>he did not prepare adequately for it</ARG1>',1
cnc,train_1610_10610,10610,0,cnc_train_710_1610_10610_10,"'John, together with his colleagues Sarah and Michael, went to the city council meeting yesterday and proposed a new policy for environmental sustainability urging the council members to take action against pollution.'","'John, together with his colleagues Sarah and Michael, went to the city council meeting yesterday and <ARG1>proposed a new policy for environmental sustainability</ARG1> <ARG0><SIG0>urging</SIG0> the council members to take action against pollution</ARG0>.'",1
cnc,train_1611_10611,10611,0,cnc_train_711_1611_10611_10,"'Not wanting to miss her flight, she hurried to the airport.'","'<ARG0><SIG0>Not wanting to miss her flight</SIG0>, <ARG1>she hurried to the airport</ARG1>.'",1
cnc,train_1612_10612,10612,0,cnc_train_712_1612_10612_10,'Car accidents increase when people drive under the influence of alcohol.','<ARG1>Car accidents increase</ARG1> <SIG0>when <ARG0>people drive under the influence of alcohol</ARG0></SIG0>.',1
cnc,train_1613_10613,10613,0,cnc_train_713_1613_10613_10,"""John's failure to study for the exam resulted in him receiving a low grade since he didn't put in the necessary effort .""","""John's failure to study for the exam resulted in <ARG1>him receiving a low grade</ARG1> <SIG0>since</SIG0> <ARG0>he didn't put in the necessary effort</ARG0> .""",1
cnc,train_1614_10614,10614,0,cnc_train_714_1614_10614_10,"'“ She studied tirelessly until she aced the exam,” her proud parents exclaimed after receiving her perfect score.'","'“ <ARG1>She studied tirelessly</ARG1> <SIG0>until</SIG0> <ARG0>she aced the exam</ARG0>,” her proud parents exclaimed after receiving her perfect score.'",1
cnc,train_1615_10615,10615,0,cnc_train_715_1615_10615_10,"'According to recent surveys, the increase in pollution levels indicates that we need to take immediate action.'","'According to recent surveys, <ARG1>the increase in pollution levels</ARG1> <SIG0>indicates that</SIG0> <ARG0>we need to take immediate action</ARG0>.'",1
cnc,train_1616_10616,10616,0,cnc_train_716_1616_10616_10,'A String of Burglaries Has Put the Neighborhood on Edge','<ARG0>A String of Burglaries</ARG0> <ARG1><SIG0>Has Put</SIG0> the Neighborhood on Edge</ARG1>',1
cnc,train_1617_10617,10617,0,cnc_train_717_1617_10617_10,"""Protests intensified in the city due to a controversial decision made by the local government , according to local news reports.""","""<ARG1>Protests intensified in the city</ARG1> <SIG0>due to</SIG0> <ARG0>a controversial decision made by the local government</ARG0> , according to local news reports.""",1
cnc,train_1618_10618,10618,0,cnc_train_718_1618_10618_10,"""Additionally, a significant increase in pollution levels caused a rise in respiratory problems among the local residents.""","""Additionally, <ARG1>a significant increase in pollution levels</ARG1> <SIG0>caused</SIG0> <ARG0>a rise in respiratory problems among the local residents</ARG0>.""",1
cnc,train_1619_10619,10619,0,cnc_train_719_1619_10619_10,"'SALEM : Students protest for improved school facilities , organize rally March 12 , 2021 10:00 IST Campaigning for better-equipped classrooms , library resources, and extracurricular activities , students from various schools in the city organized a rally in front of the education department office .'","'SALEM : Students protest for improved school facilities , organize rally March 12 , 2021 10:00 IST <ARG0><SIG0>Campaigning</SIG0> for better-equipped classrooms , library resources, and extracurricular activities</ARG0> , <ARG1>students from various schools in the city organized a rally in front of the education department office</ARG1> .'",1
cnc,train_1620_10620,10620,0,cnc_train_720_1620_10620_10,"'After taking a few days off work to relax and recharge, I felt refreshed and ready to tackle my projects with renewed energy.'","'<ARG1>After taking a few days off work</ARG1> <ARG0><SIG0>to relax and recharge</SIG0>, I felt refreshed and ready to tackle my projects with renewed energy.</ARG0>'",1
cnc,train_1621_10621,10621,0,cnc_train_721_1621_10621_10,"""Local businesses experienced a decline in sales due to the economic recession , resulting in layoffs and budget cuts.""","""Local businesses experienced a decline in sales <ARG1>due to the economic recession</ARG1> , <SIG0>resulting in</SIG0> <ARG0>layoffs and budget cuts</ARG0>.""",1
cnc,train_1622_10622,10622,0,cnc_train_722_1622_10622_10,"In recent years, the increase in global temperatures has caused glaciers to melt at an alarming rate leading to rising sea levels and catastrophic flooding in coastal areas.","In recent years, the increase in global temperatures has caused <ARG1>glaciers to melt at an alarming rate</ARG1> <ARG0><SIG0>leading to</SIG0> rising sea levels and catastrophic flooding in coastal areas</ARG0>.",1
cnc,train_1623_10623,10623,0,cnc_train_723_1623_10623_10,"'After the heavy rainstorm, the roof of the house caved in <SIG0,resulting in widespread damage to the interior.'","'After the heavy rainstorm, <ARG0>the roof of the house caved in</ARG0> <SIG0,resulting in</SIG0> <ARG1>widespread damage to the interior</ARG1>.'",1
cnc,train_1624_10624,10624,0,cnc_train_724_1624_10624_10,"In response to the recent increase in cyberattacks, the company's IT department has implemented stricter security measures to protect sensitive data.","In response to the recent increase in cyberattacks, the company's IT department <ARG1>has implemented stricter security measures</ARG1> <ARG0><SIG0>to protect sensitive data</SIG0>.</ARG0>",1
cnc,train_1625_10625,10625,0,cnc_train_725_1625_10625_10,"""The heavy rain caused widespread flooding in the city , <SIG1>forcing</SIG1> residents to evacuate their homes and damaging many buildings according to local authorities.""","""<ARG0>The heavy rain caused widespread flooding in the city</ARG0> , <ARG1><SIG1>forcing</SIG1> residents to evacuate their homes and <SIG0>damaging</SIG0> many buildings</ARG1> according to local authorities.""",1
cnc,train_1626_10626,10626,0,cnc_train_726_1626_10626_10,'The company's profits skyrocketed when they implemented a new marketing strategy .','<ARG1>The company's profits skyrocketed</ARG1> when <ARG0>they implemented a new marketing strategy</ARG0> .',1
cnc,train_1627_10627,10627,0,cnc_train_727_1627_10627_10,"'Due to heavy rains and flooding, the city's infrastructure was severely damaged.'","'<ARG0><SIG0>Due to heavy rains and flooding</SIG0>, <ARG1>the city's infrastructure was severely damaged</ARG1>.'",1
cnc,train_1628_10628,10628,0,cnc_train_728_1628_10628_10,'Prices of goods increased due to inflation caused by government policies','<ARG1>Prices of goods increased</ARG1> <SIG0>due to inflation</SIG0> <ARG0>caused by government policies</ARG0>',1
cnc,train_1629_10629,10629,0,cnc_train_729_1629_10629_10,'Environmental activist Greta Thunberg argued that the Fridays for Future movement is an impactful demonstration of youth demanding climate action in response to the urgent need for environmental protection.','Environmental activist Greta Thunberg argued that the Fridays for Future movement is an impactful demonstration of <ARG1>youth demanding climate action</ARG1> <ARG0>in response to the urgent need for environmental protection</ARG0>.',1
cnc,train_1630_10630,10630,0,cnc_train_730_1630_10630_10,"'The implementation of strict gun control laws will reduce gun violence in our communities , according to the latest research.'","'<ARG0>The implementation of strict gun control laws</ARG0> <SIG0>will <ARG1>reduce</SIG0> gun violence in our communities</ARG1> , according to the latest research.'",1
cnc,train_1631_10631,10631,0,cnc_train_731_1631_10631_10,"""The heavy rain caused flooding , people had to be evacuated, due to the rising water levels.""","""<ARG1>The heavy rain caused flooding </ARG1>, <ARG0>people had to be evacuated</ARG0>, <SIG0>due to the rising water levels</SIG0>.""",1
